Keypoints: 231.36729431152344,310.90252685546875,-22.263912200927734,227.82029724121094,283.0291442871094,-28.973302841186523,230.1343231201172,294.3375244140625,-18.135723114013672,220.98435974121094,263.56451416015625,-16.48854637145996,227.0594940185547,275.46044921875,-29.424654006958008,226.84178161621094,267.3446960449219,-25.415611267089844,227.05540466308594,249.79685974121094,-5.511732578277588,177.73928833007812,262.330078125,19.24372100830078,226.02078247070312,234.05870056152344,2.1369171142578125,225.01466369628906,224.3500213623047,3.520871162414551,223.05479431152344,194.35902404785156,18.131921768188477,231.77256774902344,314.6776428222656,-22.2164363861084,232.30870056152344,318.0738220214844,-20.821216583251953,232.87803649902344,320.0059814453125,-18.798625946044922,232.65130615234375,320.21685791015625,-20.194366455078125,232.7098846435547,322.7137145996094,-21.619375228881836,232.98667907714844,326.3136901855469,-23.619823455810547,233.54371643066406,330.7630310058594,-24.03839874267578,235.1465301513672,340.50311279296875,-20.723623275756836,228.6843719482422,287.9194641113281,-26.964691162109375,223.298828125,290.06201171875,-19.796594619750977,153.29237365722656,244.80479431152344,54.07400894165039,198.0879669189453,264.9740905761719,11.240378379821777,190.91275024414062,266.5802307128906,12.049784660339355,184.1816864013672,267.0522766113281,14.10741138458252,175.5336456298828,265.5658264160156,19.655038833618164,204.08865356445312,262.00341796875,11.671142578125,187.8697052001953,247.28245544433594,12.794074058532715,195.24472045898438,246.68984985351562,12.46934986114502,180.9739990234375,249.48562622070312,14.815245628356934,176.56222534179688,253.06382751464844,17.0136775970459,170.26519775390625,270.8688049316406,21.736846923828125,209.2681427001953,358.9232177734375,-15.519641876220703,175.5979766845703,261.35107421875,21.5006103515625,152.53330993652344,275.14813232421875,48.01728820800781,162.85887145996094,267.9020080566406,28.945850372314453,194.49159240722656,290.7339172363281,-1.0866515636444092,222.42857360839844,311.0599365234375,-20.709354400634766,224.79576110839844,319.12841796875,-19.493066787719727,213.7324981689453,315.6776428222656,-17.39784049987793,208.4772186279297,320.87591552734375,-13.759267807006836,218.426025390625,321.1559143066406,-16.922319412231445,213.50987243652344,323.6777038574219,-13.436012268066406,201.63160705566406,335.3490905761719,-9.148683547973633,221.965576171875,283.8586730957031,-28.11104393005371,220.2869415283203,276.8424377441406,-28.345455169677734,164.98680114746094,246.97120666503906,21.835411071777344,207.65811157226562,271.61309814453125,1.7649633884429932,207.0316619873047,288.5520324707031,-13.792366981506348,206.43687438964844,285.6414794921875,-11.496854782104492,173.20530700683594,295.1811218261719,7.817619800567627,220.4325714111328,269.2906188964844,-23.293312072753906,180.00064086914062,234.60995483398438,12.653031349182129,170.90296936035156,239.48301696777344,17.33441734313965,158.1833038330078,228.9714813232422,45.94645309448242,210.74778747558594,234.79144287109375,4.9480719566345215,202.07237243652344,248.08566284179688,13.259150505065918,195.51344299316406,329.8843078613281,-5.633060932159424,165.7067108154297,344.3629455566406,43.82807922363281,213.02035522460938,291.9230651855469,-13.031161308288574,219.30239868164062,293.2917175292969,-14.962118148803711,203.46923828125,328.21307373046875,-6.482511520385742,206.8807830810547,327.1318359375,-8.189080238342285,166.86550903320312,235.9677734375,21.405256271362305,207.66921997070312,292.7441711425781,-11.692086219787598,192.80953979492188,232.49111938476562,8.484881401062012,190.85447692871094,226.71510314941406,8.903655052185059,183.140380859375,204.60606384277344,26.726194381713867,162.34671020507812,231.9556121826172,32.12016677856445,187.44334411621094,214.74227905273438,17.703914642333984,160.97210693359375,245.4665069580078,27.732181549072266,156.97756958007812,245.3369903564453,40.25406265258789,223.38038635253906,315.5404357910156,-20.722824096679688,216.25619506835938,318.8375549316406,-17.547740936279297,210.9358673095703,322.2823791503906,-14.165492057800293,215.2231903076172,293.229248046875,-12.385282516479492,205.2252197265625,327.73504638671875,-7.432345390319824,208.04443359375,327.0997314453125,-11.937888145446777,207.70838928222656,326.7804870605469,-8.456750869750977,215.61585998535156,286.92926025390625,-19.536334991455078,215.2027587890625,323.5316467285156,-12.850802421569824,220.2660369873047,321.88385009765625,-15.29110336303711,226.2303009033203,320.73577880859375,-17.609851837158203,225.74331665039062,341.395263671875,-19.897998809814453,224.9424591064453,331.37640380859375,-22.90692710876465,224.7415771484375,326.67633056640625,-22.415386199951172,224.97891235351562,323.0923156738281,-20.290172576904297,225.53790283203125,321.0242004394531,-18.830520629882812,214.2180633544922,323.9544677734375,-13.813490867614746,213.23794555664062,324.7
index.js:257 keypoints length: 468
index.js:272 i: 25, Points: 200.55516052246094,298.6950988769531,-3.783498764038086,207.9570770263672,308.18463134765625,-12.293696403503418,210.89633178710938,297.4264221191406,-9.391220092773438
index.js:272 i: 26, Points: 153.29237365722656,244.80479431152344,54.07400894165039,156.97756958007812,245.3369903564453,40.25406265258789,162.34671020507812,231.9556121826172,32.12016677856445
index.js:272 i: 27, Points: 220.4325714111328,269.2906188964844,-23.293312072753906,220.2869415283203,276.8424377441406,-28.345455169677734,227.0594940185547,275.46044921875,-29.424654006958008
index.js:272 i: 28, Points: 184.29640197753906,263.0234069824219,15.181761741638184,184.1816864013672,267.0522766113281,14.10741138458252,190.91275024414062,266.5802307128906,12.049784660339355
index.js:272 i: 29, Points: 208.04443359375,327.0997314453125,-11.937888145446777,206.38250732421875,329.1986389160156,-11.184300422668457,210.55145263671875,329.76116943359375,-16.1635799407959
index.js:272 i: 30, Points: 183.6644287109375,301.12200927734375,-0.49694201350212097,173.20530700683594,295.1811218261719,7.817619800567627,169.3175811767578,312.8443298339844,9.521469116210938
index.js:272 i: 31, Points: 223.857666015625,351.080810546875,-21.10077667236328,236.00547790527344,349.8483581542969,-22.906246185302734,235.1465301513672,340.50311279296875,-20.723623275756836
index.js:272 i: 32, Points: 210.55145263671875,329.76116943359375,-16.1635799407959,207.96144104003906,338.1153259277344,-13.41015911102295,215.9339141845703,340.23468017578125,-17.29904556274414
index.js:272 i: 33, Points: 211.7249755859375,326.8233337402344,-16.681407928466797,210.55145263671875,329.76116943359375,-16.1635799407959,216.9490203857422,330.925048828125,-19.765918731689453
index.js:272 i: 34, Points: 224.7415771484375,326.67633056640625,-22.415386199951172,224.9424591064453,331.37640380859375,-22.90692710876465,233.54371643066406,330.7630310058594,-24.03839874267578
index.js:272 i: 35, Points: 194.10227966308594,307.11785888671875,-4.373072624206543,200.55516052246094,298.6950988769531,-3.783498764038086,194.49159240722656,290.7339172363281,-1.0866515636444092
index.js:272 i: 36, Points: 223.42642211914062,377.4056396484375,-16.026762008666992,221.7422332763672,370.174560546875,-21.338348388671875,208.52622985839844,367.9477844238281,-14.197611808776855
index.js:272 i: 37, Points: 201.888916015625,314.2065734863281,-10.180148124694824,208.4772186279297,320.87591552734375,-13.759267807006836,213.7324981689453,315.6776428222656,-17.39784049987793
index.js:272 i: 38, Points: 218.1435089111328,246.0237274169922,4.275587558746338,212.74090576171875,249.1291046142578,11.41481876373291,214.4189910888672,256.2654724121094,9.580011367797852
index.js:272 i: 39, Points: 189.82398986816406,254.044921875,14.132040977478027,195.75514221191406,253.56918334960938,13.528053283691406,195.24472045898438,246.68984985351562,12.46934986114502
index.js:272 i: 40, Points: 173.20089721679688,257.15802001953125,19.921340942382812,177.53515625,259.77294921875,19.175046920776367,179.8926544189453,258.021240234375,17.384023666381836
index.js:272 i: 41, Points: 216.11656188964844,268.5804443359375,-13.112787246704102,220.98435974121094,263.56451416015625,-16.48854637145996,220.60491943359375,258.5496520996094,-10.272665977478027
index.js:272 i: 42, Points: 158.1833038330078,228.9714813232422,45.94645309448242,162.34671020507812,231.9556121826172,32.12016677856445,171.92625427246094,221.5919647216797,24.71169090270996
index.js:272 i: 43, Points: 218.1435089111328,246.0237274169922,4.275587558746338,226.9137725830078,242.73875427246094,0.35204699635505676,226.02078247070312,234.05870056152344,2.1369171142578125
index.js:272 i: 44, Points: 167.67372131347656,280.281982421875,17.784099578857422,173.8096923828125,272.7268371582031,18.057350158691406,170.26519775390625,270.8688049316406,21.736846923828125
index.js:272 i: 45, Points: 212.74090576171875,249.1291046142578,11.41481876373291,218.1435089111328,246.0237274169922,4.275587558746338,210.74778747558594,234.79144287109375,4.9480719566345215
index.js:272 i: 46, Points: 210.89633178710938,297.4264221191406,-9.391220092773438,221.62086486816406,296.08428955078125,-16.292285919189453,220.5403289794922,294.73974609375,-15.638402938842773
index.js:272 i: 47, Points: 208.5364227294922,277.0871276855469,-2.3132476806640625,207.65811157226562,271.61309814453125,1.7649633884429932,200.35061645507812,277.40228271484375,3.00004506111145
index.js:272 i: 48, Points: 212.42587280273438,290.1971740722656,-14.408283233642578,215.61585998535156,286.92926025390625,-19.536334991455078,213.06390380859375,285.9888610839844,-20.168296813964844
index.js:272 i: 49, Points: 205.93902587890625,258.0234375,14.66162109375,202.20770263671875,259.5347900390625,13.503423690795898,204.08865356445312,262.00341796875,11.671142578125
index.js:272 i: 50, Points: 208.7075958251953,281.298828125,-6.6797966957092285,206.43687438964844,285.6414794921875,-11.496854782104492,210.09434509277344,280.2051086425781,-15.63363265991211
index.js:272 i: 51, Points: 178.40476989746094,352.4447021484375,10.228409767150879,180.8963623046875,363.46441650390625,17.85343360900879,191.70095825195312,369.41839599609375,7.166375637054443
index.js:272 i: 52, Points: 207.65811157226562,271.61309814453125,1.7649633884429932,208.5364227294922,277.0871276855469,-2.3132476806640625,212.57406616210938,270.4173278808594,-4.597236633300781
index.js:272 i: 53, Points: 184.68435668945312,242.0824737548828,12.700553894042969,180.00064086914062,234.60995483398438,12.653031349182129,170.90296936035156,239.48301696777344,17.33441734313965
index.js:272 i: 54, Points: 220.2869415283203,276.8424377441406,-28.345455169677734,220.4325714111328,269.2906188964844,-23.293312072753906,215.0089569091797,273.779052734375,-20.30046272277832
index.js:272 i: 55, Points: 199.3382568359375,354.4060974121094,-8.916216850280762,198.03843688964844,363.73065185546875,-6.1799516677856445,208.52622985839844,367.9477844238281,-14.197611808776855
index.js:272 i: 56, Points: 183.140380859375,204.60606384277344,26.726194381713867,187.44334411621094,214.74227905273438,17.703914642333984,204.24842834472656,211.35072326660156,12.934803009033203
index.js:272 i: 57, Points: 201.63160705566406,335.3490905761719,-9.148683547973633,207.96144104003906,338.1153259277344,-13.41015911102295,210.55145263671875,329.76116943359375,-16.1635799407959
index.js:272 i: 58, Points: 190.03399658203125,271.5282287597656,11.021856307983398,189.80874633789062,277.10150146484375,8.468998908996582,199.75498962402344,272.73419189453125,7.12587308883667
index.js:272 i: 59, Points: 168.72390747070312,264.7410888671875,24.913043975830078,173.26284790039062,262.1293640136719,22.647218704223633,173.20089721679688,257.15802001953125,19.921340942382812
index.js:272 i: 60, Points: 166.86550903320312,235.9677734375,21.405256271362305,170.90296936035156,239.48301696777344,17.33441734313965,180.00064086914062,234.60995483398438,12.653031349182129
index.js:272 i: 61, Points: 222.37344360351562,288.13934326171875,-23.991151809692383,223.298828125,290.06201171875,-19.796594619750977,224.721435546875,290.8288269042969,-20.07740592956543
index.js:272 i: 62, Points: 164.98680114746094,246.97120666503906,21.835411071777344,160.97210693359375,245.4665069580078,27.732181549072266,158.98623657226562,257.46380615234375,32.111576080322266
index.js:272 i: 63, Points: 207.70838928222656,326.7804870605469,-8.456750869750977,206.8807830810547,327.1318359375,-8.189080238342285,209.69049072265625,325.82989501953125,-11.733063697814941
index.js:272 i: 64, Points: 164.98680114746094,246.97120666503906,21.835411071777344,170.90296936035156,239.48301696777344,17.33441734313965,166.86550903320312,235.9677734375,21.405256271362305
index.js:272 i: 65, Points: 157.60736083984375,271.1319580078125,34.564002990722656,152.53330993652344,275.14813232421875,48.01728820800781,152.3588104248047,290.1492614746094,45.95893478393555
index.js:272 i: 66, Points: 206.09605407714844,255.2641143798828,14.476682662963867,205.93902587890625,258.0234375,14.66162109375,208.0435028076172,256.74017333984375,14.781774520874023
index.js:272 i: 67, Points: 158.28759765625,298.5688781738281,24.24375343322754,167.67372131347656,280.281982421875,17.784099578857422,163.31048583984375,277.1223449707031,24.17539405822754
index.js:272 i: 68, Points: 221.965576171875,283.8586730957031,-28.11104393005371,225.28529357910156,288.16326904296875,-26.370342254638672,228.6843719482422,287.9194641113281,-26.964691162109375
index.js:272 i: 69, Points: 216.11656188964844,268.5804443359375,-13.112787246704102,215.0089569091797,273.779052734375,-20.30046272277832,220.4325714111328,269.2906188964844,-23.293312072753906
index.js:272 i: 70, Points: 189.26625061035156,318.361083984375,-3.7204487323760986,194.10227966308594,307.11785888671875,-4.373072624206543,183.6644287109375,301.12200927734375,-0.49694201350212097
index.js:272 i: 71, Points: 202.20770263671875,259.5347900390625,13.503423690795898,196.579345703125,261.53802490234375,12.92340087890625,198.0879669189453,264.9740905761719,11.240378379821777
index.js:272 i: 72, Points: 213.7324981689453,315.6776428222656,-17.39784049987793,222.42857360839844,311.0599365234375,-20.709354400634766,221.0036163330078,302.18572998046875,-17.488994598388672
index.js:272 i: 73, Points: 236.00547790527344,349.8483581542969,-22.906246185302734,223.857666015625,351.080810546875,-21.10077667236328,221.9636993408203,361.3323974609375,-22.42209815979004
index.js:272 i: 74, Points: 194.49159240722656,290.7339172363281,-1.0866515636444092,202.8256072998047,283.90887451171875,-1.2917430400848389,200.35061645507812,277.40228271484375,3.00004506111145
index.js:272 i: 75, Points: 195.51344299316406,329.8843078613281,-5.633060932159424,188.28346252441406,332.915771484375,-2.8803861141204834,194.9881134033203,340.812744140625,-6.52271032333374
index.js:272 i: 76, Points: 223.298828125,290.06201171875,-19.796594619750977,219.30239868164062,293.2917175292969,-14.962118148803711,220.5403289794922,294.73974609375,-15.638402938842773
index.js:272 i: 77, Points: 195.24472045898438,246.68984985351562,12.46934986114502,195.75514221191406,253.56918334960938,13.528053283691406,201.80531311035156,253.86569213867188,13.850138664245605
index.js:272 i: 78, Points: 162.85887145996094,267.9020080566406,28.945850372314453,168.72390747070312,264.7410888671875,24.913043975830078,169.13934326171875,257.0115661621094,22.30755615234375
index.js:272 i: 79, Points: 183.82034301757812,255.82081604003906,15.673233032226562,189.82398986816406,254.044921875,14.132040977478027,187.8697052001953,247.28245544433594,12.794074058532715
index.js:272 i: 80, Points: 203.0855255126953,346.58038330078125,-11.46729564666748,194.9881134033203,340.812744140625,-6.52271032333374,189.48748779296875,348.67529296875,-2.5313963890075684
index.js:272 i: 81, Points: 169.13934326171875,257.0115661621094,22.30755615234375,171.35736083984375,249.98223876953125,18.612590789794922,164.98680114746094,246.97120666503906,21.835411071777344
index.js:272 i: 82, Points: 201.63160705566406,335.3490905761719,-9.148683547973633,194.9881134033203,340.812744140625,-6.52271032333374,203.0855255126953,346.58038330078125,-11.46729564666748
index.js:272 i: 83, Points: 206.8807830810547,327.1318359375,-8.189080238342285,205.2252197265625,327.73504638671875,-7.432345390319824,208.04443359375,327.0997314453125,-11.937888145446777
index.js:272 i: 84, Points: 154.20712280273438,305.28216552734375,43.10893249511719,158.28759765625,298.5688781738281,24.24375343322754,156.77655029296875,284.30047607421875,29.33930206298828
index.js:272 i: 85, Points: 218.426025390625,321.1559143066406,-16.922319412231445,224.79576110839844,319.12841796875,-19.493066787719727,223.38038635253906,315.5404357910156,-20.722824096679688
index.js:272 i: 86, Points: 200.55516052246094,298.6950988769531,-3.783498764038086,205.96963500976562,291.55377197265625,-4.141476631164551,202.8256072998047,283.90887451171875,-1.2917430400848389
index.js:272 i: 87, Points: 207.66921997070312,292.7441711425781,-11.692086219787598,210.89633178710938,297.4264221191406,-9.391220092773438,212.80287170410156,295.2584533691406,-11.945405006408691
index.js:272 i: 88, Points: 206.43687438964844,285.6414794921875,-11.496854782104492,206.0374298095703,289.79052734375,-9.164863586425781,207.66921997070312,292.7441711425781,-11.692086219787598
index.js:272 i: 89, Points: 218.426025390625,321.1559143066406,-16.922319412231445,216.25619506835938,318.8375549316406,-17.547740936279297,210.9358673095703,322.2823791503906,-14.165492057800293
index.js:272 i: 90, Points: 188.28346252441406,332.915771484375,-2.8803861141204834,189.26625061035156,318.361083984375,-3.7204487323760986,178.7283477783203,314.8829040527344,1.246423363685608
index.js:272 i: 91, Points: 213.50987243652344,323.6777038574219,-13.436012268066406,210.9358673095703,322.2823791503906,-14.165492057800293,207.01385498046875,325.6295471191406,-10.201245307922363
index.js:272 i: 92, Points: 188.3812713623047,359.10882568359375,1.7159665822982788,198.03843688964844,363.73065185546875,-6.1799516677856445,199.3382568359375,354.4060974121094,-8.916216850280762
index.js:272 i: 93, Points: 198.03843688964844,363.73065185546875,-6.1799516677856445,201.1199188232422,372.9943542480469,-1.1844924688339233,211.25440979003906,375.6742248535156,-9.726001739501953
index.js:272 i: 94, Points: 176.9787139892578,229.49754333496094,15.351229667663574,190.85447692871094,226.71510314941406,8.903655052185059,187.44334411621094,214.74227905273438,17.703914642333984
index.js:272 i: 95, Points: 220.4595947265625,253.0347442626953,-3.2722513675689697,227.05540466308594,249.79685974121094,-5.511732578277588,226.9137725830078,242.73875427246094,0.35204699635505676
index.js:272 i: 96, Points: 158.28759765625,298.5688781738281,24.24375343322754,160.73472595214844,313.0848693847656,21.775766372680664,169.3175811767578,312.8443298339844,9.521469116210938
index.js:272 i: 97, Points: 209.69049072265625,325.82989501953125,-11.733063697814941,208.04443359375,327.0997314453125,-11.937888145446777,211.7249755859375,326.8233337402344,-16.681407928466797
index.js:272 i: 98, Points: 192.80953979492188,232.49111938476562,8.484881401062012,210.74778747558594,234.79144287109375,4.9480719566345215,207.4227294921875,225.42849731445312,5.055846691131592
index.js:272 i: 99, Points: 213.23794555664062,324.7318115234375,-15.215473175048828,211.7249755859375,326.8233337402344,-16.681407928466797,217.46275329589844,326.6340637207031,-19.7283935546875
index.js:272 i: 100, Points: 188.9683380126953,283.76910400390625,4.419096946716309,200.35061645507812,277.40228271484375,3.00004506111145,199.75498962402344,272.73419189453125,7.12587308883667
index.js:272 i: 101, Points: 166.86550903320312,235.9677734375,21.405256271362305,176.9787139892578,229.49754333496094,15.351229667663574,171.92625427246094,221.5919647216797,24.71169090270996
index.js:272 i: 102, Points: 156.49478149414062,310.976806640625,61.55458450317383,154.20712280273438,305.28216552734375,43.10893249511719,152.3588104248047,290.1492614746094,45.95893478393555
index.js:272 i: 103, Points: 232.7098846435547,322.7137145996094,-21.619375228881836,224.97891235351562,323.0923156738281,-20.290172576904297,224.7415771484375,326.67633056640625,-22.415386199951172
index.js:272 i: 104, Points: 205.96963500976562,291.55377197265625,-4.141476631164551,206.0374298095703,289.79052734375,-9.164863586425781,206.43687438964844,285.6414794921875,-11.496854782104492
index.js:272 i: 105, Points: 232.65130615234375,320.21685791015625,-20.194366455078125,225.53790283203125,321.0242004394531,-18.830520629882812,224.97891235351562,323.0923156738281,-20.290172576904297
index.js:272 i: 106, Points: 210.74778747558594,234.79144287109375,4.9480719566345215,226.02078247070312,234.05870056152344,2.1369171142578125,225.01466369628906,224.3500213623047,3.520871162414551
index.js:272 i: 107, Points: 200.35061645507812,277.40228271484375,3.00004506111145,207.65811157226562,271.61309814453125,1.7649633884429932,207.2917022705078,267.8304443359375,6.036190032958984
